Time	ResultSignal
0.75721	-3.58425
0.75722	-3.63739
0.75723	-3.69076
0.75724	-3.7443
0.75725	-3.79794
0.75726	-3.85161
0.75727	-3.90523
0.75728	-3.95874
0.75729	-4.01207
0.7573	-4.06514
0.75731	-4.11789
0.75732	-4.17023
0.75733	-4.22209
0.75734	-4.27341
0.75735	-4.3241
0.75736	-4.37411
0.75737	-4.42334
0.75738	-4.47174
0.75739	-4.51923
0.7574	-4.56575
0.75741	-4.61121
0.75742	-4.65556
0.75743	-4.69872
0.75744	-4.74064
0.75745	-4.78124
0.75746	-4.82046
0.75747	-4.85824
0.75748	-4.89453
0.75749	-4.92925
0.7575	-4.96237
0.75751	-4.99382
0.75752	-5.02355
0.75753	-5.05151
0.75754	-5.07765
0.75755	-5.10193
0.75756	-5.1243
0.75757	-5.14473
0.75758	-5.16318
0.75759	-5.17961
0.7576	-5.19399
0.75761	-5.20628
0.75762	-5.21647
0.75763	-5.22453
0.75764	-5.23043
0.75765	-5.23416
0.75766	-5.2357
0.75767	-5.23505
0.75768	-5.23218
0.75769	-5.2271
0.7577	-5.21979
0.75771	-5.21027
0.75772	-5.19852
0.75773	-5.18457
0.75774	-5.1684
0.75775	-5.15005
0.75776	-5.12951
0.75777	-5.1068
0.75778	-5.08196
0.75779	-5.05499
0.7578	-5.02592
0.75781	-4.99479
0.75782	-4.96161
0.75783	-4.92643
0.75784	-4.88928
0.75785	-4.8502
0.75786	-4.80923
0.75787	-4.76641
0.75788	-4.72178
0.75789	-4.6754
0.7579	-4.62731
0.75791	-4.57756
0.75792	-4.52621
0.75793	-4.4733
0.75794	-4.41891
0.75795	-4.36308
0.75796	-4.30588
0.75797	-4.24736
0.75798	-4.1876
0.75799	-4.12664
0.758	-4.06456
0.75801	-4.00142
0.75802	-3.9373
0.75803	-3.87224
0.75804	-3.80634
0.75805	-3.73964
0.75806	-3.67223
0.75807	-3.60416
0.75808	-3.53552
0.75809	-3.46636
0.7581	-3.39677
0.75811	-3.3268
0.75812	-3.25653
0.75813	-3.18603
0.75814	-3.11536
0.75815	-3.04459
0.75816	-2.9738
0.75817	-2.90304
0.75818	-2.83239
0.75819	-2.7619
0.7582	-2.69165
0.75821	-2.62168
0.75822	-2.55208
0.75823	-2.48289
0.75824	-2.41417
0.75825	-2.34599
0.75826	-2.2784
0.75827	-2.21145
0.75828	-2.14519
0.75829	-2.07968
0.7583	-2.01496
0.75831	-1.95109
0.75832	-1.88811
0.75833	-1.82605
0.75834	-1.76497
0.75835	-1.7049
0.75836	-1.64587
0.75837	-1.58793
0.75838	-1.5311
0.75839	-1.47542
0.7584	-1.42091
0.75841	-1.36761
0.75842	-1.31552
0.75843	-1.26468
0.75844	-1.2151
0.75845	-1.1668
0.75846	-1.11979
0.75847	-1.07408
0.75848	-1.02968
0.75849	-0.986608
0.7585	-0.944855
0.75851	-0.904427
0.75852	-0.865323
0.75853	-0.827539
0.75854	-0.791072
0.75855	-0.755913
0.75856	-0.722051
0.75857	-0.689476
0.75858	-0.658172
0.75859	-0.628122
0.7586	-0.599309
0.75861	-0.57171
0.75862	-0.545304
0.75863	-0.520064
0.75864	-0.495964
0.75865	-0.472975
0.75866	-0.451066
0.75867	-0.430205
0.75868	-0.410357
0.75869	-0.391486
0.7587	-0.373555
0.75871	-0.356525
0.75872	-0.340355
0.75873	-0.325003
0.75874	-0.310426
0.75875	-0.29658
0.75876	-0.283418
0.75877	-0.270895
0.75878	-0.258962
0.75879	-0.24757
0.7588	-0.236672
0.75881	-0.226215
0.75882	-0.216151
0.75883	-0.206426
0.75884	-0.19699
0.75885	-0.18779
0.75886	-0.178775
0.75887	-0.169891
0.75888	-0.161086
0.75889	-0.152307
0.7589	-0.143501
0.75891	-0.134617
0.75892	-0.125603
0.75893	-0.116406
0.75894	-0.106975
0.75895	-0.0972599
0.75896	-0.0872108
0.75897	-0.0767783
0.75898	-0.0659141
0.75899	-0.0545708
0.759	-0.042702
0.75901	-0.0302622
0.75902	-0.0172076
0.75903	-0.0034952
0.75904	0.0109164
0.75905	0.0260673
0.75906	0.0419959
0.75907	0.0587392
0.75908	0.0763324
0.75909	0.0948089
0.7591	0.114201
0.75911	0.134537
0.75912	0.155846
0.75913	0.178154
0.75914	0.201485
0.75915	0.225859
0.75916	0.251298
0.75917	0.277817
0.75918	0.305433
0.75919	0.334157
0.7592	0.364001
0.75921	0.394972
0.75922	0.427076
0.75923	0.460316
0.75924	0.494694
0.75925	0.530207
0.75926	0.566852
0.75927	0.604621
0.75928	0.643506
0.75929	0.683495
0.7593	0.724574
0.75931	0.766726
0.75932	0.809932
0.75933	0.854172
0.75934	0.89942
0.75935	0.945651
0.75936	0.992836
0.75937	1.04094
0.75938	1.08994
0.75939	1.13979
0.7594	1.19046
0.75941	1.2419
0.75942	1.29408
0.75943	1.34695
0.75944	1.40046
0.75945	1.45457
0.75946	1.50923
0.75947	1.56437
0.75948	1.61997
0.75949	1.67594
0.7595	1.73225
0.75951	1.78883
0.75952	1.84562
0.75953	1.90257
0.75954	1.95961
0.75955	2.01668
0.75956	2.07371
0.75957	2.13064
0.75958	2.18742
0.75959	2.24396
0.7596	2.30021
0.75961	2.3561
0.75962	2.41156
0.75963	2.46652
0.75964	2.52093
0.75965	2.57471
0.75966	2.62779
0.75967	2.68012
0.75968	2.73162
0.75969	2.78223
0.7597	2.83189
0.75971	2.88053
0.75972	2.9281
0.75973	2.97452
0.75974	3.01974
0.75975	3.0637
0.75976	3.10635
0.75977	3.14762
0.75978	3.18747
0.75979	3.22584
0.7598	3.26268
0.75981	3.29794
0.75982	3.33157
0.75983	3.36354
0.75984	3.3938
0.75985	3.42231
0.75986	3.44903
0.75987	3.47393
0.75988	3.49697
0.75989	3.51813
0.7599	3.53738
0.75991	3.55469
0.75992	3.57005
0.75993	3.58343
0.75994	3.59482
0.75995	3.6042
0.75996	3.61157
0.75997	3.61693
0.75998	3.62025
0.75999	3.62155
0.76	3.62083
0.76001	3.61809
0.76002	3.61335
0.76003	3.6066
0.76004	3.59787
0.76005	3.58718
0.76006	3.57454
0.76007	3.55998
0.76008	3.54353
0.76009	3.52521
0.7601	3.50505
0.76011	3.4831
0.76012	3.45938
0.76013	3.43394
0.76014	3.40683
0.76015	3.37807
0.76016	3.34773
0.76017	3.31586
0.76018	3.28249
0.76019	3.2477
0.7602	3.21153
0.76021	3.17404
0.76022	3.13529
0.76023	3.09535
0.76024	3.05428
0.76025	3.01213
0.76026	2.96899
0.76027	2.9249
0.76028	2.87995
0.76029	2.8342
0.7603	2.78772
0.76031	2.74059
0.76032	2.69286
0.76033	2.64462
0.76034	2.59593
0.76035	2.54688
0.76036	2.49752
0.76037	2.44793
0.76038	2.39819
0.76039	2.34836
0.7604	2.29852
0.76041	2.24873
0.76042	2.19906
0.76043	2.14959
0.76044	2.10038
0.76045	2.05149
0.76046	2.003
0.76047	1.95496
0.76048	1.90743
0.76049	1.86048
0.7605	1.81417
0.76051	1.76855
0.76052	1.72368
0.76053	1.67961
0.76054	1.63639
0.76055	1.59407
0.76056	1.5527
0.76057	1.51231
0.76058	1.47296
0.76059	1.43469
0.7606	1.39752
0.76061	1.36149
0.76062	1.32664
0.76063	1.293
0.76064	1.26058
0.76065	1.22943
0.76066	1.19954
0.76067	1.17096
0.76068	1.14368
0.76069	1.11773
0.7607	1.09311
0.76071	1.06983
0.76072	1.04791
0.76073	1.02733
0.76074	1.0081
0.76075	0.990226
0.76076	0.973691
0.76077	0.958492
0.76078	0.94462
0.76079	0.932061
0.7608	0.920801
0.76081	0.910825
0.76082	0.902113
0.76083	0.894645
0.76084	0.888398
0.76085	0.883347
0.76086	0.879467
0.76087	0.876728
0.76088	0.875103
0.76089	0.874559
0.7609	0.875065
0.76091	0.876586
0.76092	0.879089
0.76093	0.882537
0.76094	0.886893
0.76095	0.892119
0.76096	0.898179
0.76097	0.905032
0.76098	0.912639
0.76099	0.920961
0.761	0.929957
0.76101	0.939588
0.76102	0.949813
0.76103	0.960592
0.76104	0.971886
0.76105	0.983655
0.76106	0.995859
0.76107	1.00846
0.76108	1.02142
0.76109	1.0347
0.7611	1.04827
0.76111	1.06209
0.76112	1.07612
0.76113	1.09034
0.76114	1.1047
0.76115	1.11918
0.76116	1.13375
0.76117	1.14837
0.76118	1.16303
0.76119	1.1777
0.7612	1.19235
0.76121	1.20695
0.76122	1.2215
0.76123	1.23596
0.76124	1.25032
0.76125	1.26457
0.76126	1.27869
0.76127	1.29266
0.76128	1.30648
0.76129	1.32014
0.7613	1.33362
0.76131	1.34693
0.76132	1.36006
0.76133	1.373
0.76134	1.38576
0.76135	1.39833
0.76136	1.41072
0.76137	1.42293
0.76138	1.43496
0.76139	1.44682
0.7614	1.45853
0.76141	1.47008
0.76142	1.48149
0.76143	1.49277
0.76144	1.50393
0.76145	1.51498
0.76146	1.52595
0.76147	1.53684
0.76148	1.54766
0.76149	1.55845
0.7615	1.56921
0.76151	1.57996
0.76152	1.59071
0.76153	1.6015
0.76154	1.61233
0.76155	1.62322
0.76156	1.63419
0.76157	1.64527
0.76158	1.65646
0.76159	1.66779
0.7616	1.67927
0.76161	1.69093
0.76162	1.70277
0.76163	1.71482
0.76164	1.72708
0.76165	1.73958
0.76166	1.75232
0.76167	1.76532
0.76168	1.7786
0.76169	1.79215
0.7617	1.80599
0.76171	1.82014
0.76172	1.83458
0.76173	1.84934
0.76174	1.86441
0.76175	1.87979
0.76176	1.89549
0.76177	1.91151
0.76178	1.92785
0.76179	1.94449
0.7618	1.96144
0.76181	1.97869
0.76182	1.99623
0.76183	2.01405
0.76184	2.03213
0.76185	2.05047
0.76186	2.06905
0.76187	2.08785
0.76188	2.10686
0.76189	2.12605
0.7619	2.14541
0.76191	2.16491
0.76192	2.18452
0.76193	2.20423
0.76194	2.22399
0.76195	2.2438
0.76196	2.26361
0.76197	2.2834
0.76198	2.30314
0.76199	2.32279
0.762	2.34232
0.76201	2.36169
0.76202	2.38087
0.76203	2.39983
0.76204	2.41853
0.76205	2.43694
0.76206	2.455
0.76207	2.4727
0.76208	2.48999
0.76209	2.50684
0.7621	2.5232
0.76211	2.53904
0.76212	2.55433
0.76213	2.56902
0.76214	2.58309
0.76215	2.59649
0.76216	2.60919
0.76217	2.62116
0.76218	2.63237
0.76219	2.64278
0.7622	2.65237
0.76221	2.66109
0.76222	2.66894
0.76223	2.67587
0.76224	2.68186
0.76225	2.68689
0.76226	2.69094
0.76227	2.69398
0.76228	2.696
0.76229	2.69698
0.7623	2.69691
0.76231	2.69577
0.76232	2.69355
0.76233	2.69024
0.76234	2.68584
0.76235	2.68033
0.76236	2.67373
0.76237	2.66602
0.76238	2.65722
0.76239	2.64732
0.7624	2.63633
0.76241	2.62426
0.76242	2.61112
0.76243	2.59692
0.76244	2.58168
0.76245	2.56542
0.76246	2.54816
0.76247	2.52992
0.76248	2.51072
0.76249	2.49058
0.7625	2.46955
0.76251	2.44764
0.76252	2.4249
0.76253	2.40135
0.76254	2.37702
0.76255	2.35197
0.76256	2.32622
0.76257	2.29982
0.76258	2.27281
0.76259	2.24523
0.7626	2.21713
0.76261	2.18855
0.76262	2.15955
0.76263	2.13016
0.76264	2.10044
0.76265	2.07043
0.76266	2.0402
0.76267	2.00978
0.76268	1.97923
0.76269	1.9486
0.7627	1.91794
0.76271	1.8873
0.76272	1.85674
0.76273	1.82631
0.76274	1.79605
0.76275	1.76602
0.76276	1.73626
0.76277	1.70684
0.76278	1.67779
0.76279	1.64916
0.7628	1.621
0.76281	1.59336
0.76282	1.56628
0.76283	1.5398
0.76284	1.51397
0.76285	1.48883
0.76286	1.46441
0.76287	1.44075
0.76288	1.41788
0.76289	1.39585
0.7629	1.37468
0.76291	1.35441
0.76292	1.33505
0.76293	1.31664
0.76294	1.2992
0.76295	1.28275
0.76296	1.26731
0.76297	1.2529
0.76298	1.23954
0.76299	1.22722
0.763	1.21597
0.76301	1.2058
0.76302	1.19671
0.76303	1.1887
0.76304	1.18177
0.76305	1.17593
0.76306	1.17116
0.76307	1.16747
0.76308	1.16485
0.76309	1.16329
0.7631	1.16277
0.76311	1.16328
0.76312	1.16481
0.76313	1.16733
0.76314	1.17083
0.76315	1.17529
0.76316	1.18068
0.76317	1.18698
0.76318	1.19416
0.76319	1.20219
0.7632	1.21104
0.76321	1.22069
0.76322	1.2311
0.76323	1.24224
0.76324	1.25407
0.76325	1.26655
0.76326	1.27966
0.76327	1.29336
0.76328	1.3076
0.76329	1.32235
0.7633	1.33757
0.76331	1.35323
0.76332	1.36928
0.76333	1.38568
0.76334	1.4024
0.76335	1.4194
0.76336	1.43663
0.76337	1.45406
0.76338	1.47165
0.76339	1.48937
0.7634	1.50717
0.76341	1.52503
0.76342	1.5429
0.76343	1.56074
0.76344	1.57854
0.76345	1.59624
0.76346	1.61383
0.76347	1.63126
0.76348	1.64852
0.76349	1.66557
0.7635	1.68239
0.76351	1.69894
0.76352	1.71522
0.76353	1.73118
0.76354	1.74682
0.76355	1.76211
0.76356	1.77704
0.76357	1.79158
0.76358	1.80573
0.76359	1.81947
0.7636	1.83278
0.76361	1.84567
0.76362	1.85812
0.76363	1.87012
0.76364	1.88166
0.76365	1.89276
0.76366	1.9034
0.76367	1.91358
0.76368	1.9233
0.76369	1.93257
0.7637	1.94139
0.76371	1.94977
0.76372	1.9577
0.76373	1.96521
0.76374	1.9723
0.76375	1.97897
0.76376	1.98525
0.76377	1.99114
0.76378	1.99665
0.76379	2.00181
0.7638	2.00662
0.76381	2.0111
0.76382	2.01527
0.76383	2.01914
0.76384	2.02273
0.76385	2.02607
0.76386	2.02916
0.76387	2.03202
0.76388	2.03468
0.76389	2.03715
0.7639	2.03946
0.76391	2.04161
0.76392	2.04363
0.76393	2.04554
0.76394	2.04735
0.76395	2.04908
0.76396	2.05075
0.76397	2.05237
0.76398	2.05396
0.76399	2.05554
0.764	2.05712
0.76401	2.0587
0.76402	2.06031
0.76403	2.06196
0.76404	2.06365
0.76405	2.0654
0.76406	2.06722
0.76407	2.0691
0.76408	2.07107
0.76409	2.07312
0.7641	2.07525
0.76411	2.07747
0.76412	2.07979
0.76413	2.0822
0.76414	2.08469
0.76415	2.08728
0.76416	2.08994
0.76417	2.09269
0.76418	2.09551
0.76419	2.0984
0.7642	2.10134
0.76421	2.10433
0.76422	2.10736
0.76423	2.11042
0.76424	2.11348
0.76425	2.11654
0.76426	2.11959
0.76427	2.1226
0.76428	2.12556
0.76429	2.12846
0.7643	2.13126
0.76431	2.13397
0.76432	2.13654
0.76433	2.13897
0.76434	2.14123
0.76435	2.14331
0.76436	2.14517
0.76437	2.14681
0.76438	2.14818
0.76439	2.14929
0.7644	2.15009
0.76441	2.15057
0.76442	2.15071
0.76443	2.15048
0.76444	2.14986
0.76445	2.14884
0.76446	2.14738
0.76447	2.14547
0.76448	2.1431
0.76449	2.14023
0.7645	2.13685
0.76451	2.13295
0.76452	2.12851
0.76453	2.12351
0.76454	2.11793
0.76455	2.11177
0.76456	2.105
0.76457	2.09763
0.76458	2.08963
0.76459	2.081
0.7646	2.07174
0.76461	2.06183
0.76462	2.05127
0.76463	2.04006
0.76464	2.0282
0.76465	2.01568
0.76466	2.0025
0.76467	1.98868
0.76468	1.97421
0.76469	1.95911
0.7647	1.94337
0.76471	1.927
0.76472	1.91003
0.76473	1.89245
0.76474	1.87429
0.76475	1.85555
0.76476	1.83626
0.76477	1.81644
0.76478	1.79609
0.76479	1.77526
0.7648	1.75394
0.76481	1.73218
0.76482	1.70999
0.76483	1.68741
0.76484	1.66445
0.76485	1.64114
0.76486	1.61753
0.76487	1.59363
0.76488	1.56947
0.76489	1.5451
0.7649	1.52053
0.76491	1.49581
0.76492	1.47097
0.76493	1.44604
0.76494	1.42105
0.76495	1.39605
0.76496	1.37106
0.76497	1.34613
0.76498	1.32128
0.76499	1.29656
0.765	1.27199
0.76501	1.24761
0.76502	1.22346
0.76503	1.19957
0.76504	1.17598
0.76505	1.15271
0.76506	1.1298
0.76507	1.10728
0.76508	1.08519
0.76509	1.06354
0.7651	1.04238
0.76511	1.02172
0.76512	1.0016
0.76513	0.982042
0.76514	0.963068
0.76515	0.944702
0.76516	0.926967
0.76517	0.909883
0.76518	0.893467
0.76519	0.877739
0.7652	0.862714
0.76521	0.848405
0.76522	0.834827
0.76523	0.821989
0.76524	0.809902
0.76525	0.798574
0.76526	0.78801
0.76527	0.778215
0.76528	0.769192
0.76529	0.760942
0.7653	0.753464
0.76531	0.746757
0.76532	0.740816
0.76533	0.735637
0.76534	0.731211
0.76535	0.727532
0.76536	0.724588
0.76537	0.722368
0.76538	0.720859
0.76539	0.720047
0.7654	0.719915
0.76541	0.720448
0.76542	0.721626
0.76543	0.72343
0.76544	0.72584
0.76545	0.728835
0.76546	0.732391
0.76547	0.736485
0.76548	0.741093
0.76549	0.74619
0.7655	0.75175
0.76551	0.757747
0.76552	0.764155
0.76553	0.770945
0.76554	0.778091
0.76555	0.785565
0.76556	0.793339
0.76557	0.801384
0.76558	0.809673
0.76559	0.818177
0.7656	0.826869
0.76561	0.835721
0.76562	0.844707
0.76563	0.853798
0.76564	0.862968
0.76565	0.872193
0.76566	0.881445
0.76567	0.890702
0.76568	0.899938
0.76569	0.909131
0.7657	0.918259
0.76571	0.927301
0.76572	0.936236
0.76573	0.945045
0.76574	0.95371
0.76575	0.962214
0.76576	0.970541
0.76577	0.978678
0.76578	0.986609
0.76579	0.994324
0.7658	1.00181
0.76581	1.00906
0.76582	1.01607
0.76583	1.02282
0.76584	1.02931
0.76585	1.03554
0.76586	1.04151
0.76587	1.04721
0.76588	1.05264
0.76589	1.05781
0.7659	1.06272
0.76591	1.06736
0.76592	1.07174
0.76593	1.07588
0.76594	1.07977
0.76595	1.08343
0.76596	1.08686
0.76597	1.09007
0.76598	1.09308
0.76599	1.09589
0.766	1.09852
0.76601	1.10098
0.76602	1.10329
0.76603	1.10545
0.76604	1.10749
0.76605	1.10942
0.76606	1.11125
0.76607	1.113
0.76608	1.11469
0.76609	1.11633
0.7661	1.11794
0.76611	1.11954
0.76612	1.12114
0.76613	1.12275
0.76614	1.12439
0.76615	1.12609
0.76616	1.12784
0.76617	1.12968
0.76618	1.1316
0.76619	1.13363
0.7662	1.13577
0.76621	1.13803
0.76622	1.14044
0.76623	1.14299
0.76624	1.14569
0.76625	1.14856
0.76626	1.15159
0.76627	1.15479
0.76628	1.15818
0.76629	1.16174
0.7663	1.16547
0.76631	1.16939
0.76632	1.17348
0.76633	1.17775
0.76634	1.18218
0.76635	1.18678
0.76636	1.19153
0.76637	1.19642
0.76638	1.20144
0.76639	1.20658
0.7664	1.21183
0.76641	1.21717
0.76642	1.22258
0.76643	1.22804
0.76644	1.23353
0.76645	1.23904
0.76646	1.24453
0.76647	1.24998
0.76648	1.25536
0.76649	1.26066
0.7665	1.26583
0.76651	1.27085
0.76652	1.27569
0.76653	1.28032
0.76654	1.28469
0.76655	1.28878
0.76656	1.29256
0.76657	1.29597
0.76658	1.299
0.76659	1.3016
0.7666	1.30373
0.76661	1.30536
0.76662	1.30644
0.76663	1.30694
0.76664	1.30681
0.76665	1.30603
0.76666	1.30454
0.76667	1.30231
0.76668	1.29931
0.76669	1.29548
0.7667	1.2908
0.76671	1.28523
0.76672	1.27873
0.76673	1.27126
0.76674	1.26279
0.76675	1.25328
0.76676	1.24271
0.76677	1.23103
0.76678	1.21823
0.76679	1.20426
0.7668	1.18911
0.76681	1.17275
0.76682	1.15514
0.76683	1.13628
0.76684	1.11613
0.76685	1.09468
0.76686	1.07192
0.76687	1.04782
0.76688	1.02238
0.76689	0.99559
0.7669	0.967432
0.76691	0.937906
0.76692	0.907008
0.76693	0.874738
0.76694	0.841095
0.76695	0.806086
0.76696	0.769716
0.76697	0.731994
0.76698	0.692932
0.76699	0.652545
0.767	0.610849
0.76701	0.567865
0.76702	0.523613
0.76703	0.47812
0.76704	0.431411
0.76705	0.383518
0.76706	0.334472
0.76707	0.284309
0.76708	0.233065
0.76709	0.180782
0.7671	0.1275
0.76711	0.0732642
0.76712	0.0181218
0.76713	-0.0378786
0.76714	-0.0946858
0.76715	-0.152247
0.76716	-0.210506
0.76717	-0.269407
0.76718	-0.32889
0.76719	-0.388896
0.7672	-0.449362
0.76721	-0.510224
0.76722	-0.571417
0.76723	-0.632876
0.76724	-0.694531
0.76725	-0.756315
0.76726	-0.818159
0.76727	-0.87999
0.76728	-0.941739
0.76729	-1.00333
0.7673	-1.0647
0.76731	-1.12577
0.76732	-1.18646
0.76733	-1.24671
0.76734	-1.30644
0.76735	-1.36558
0.76736	-1.42405
0.76737	-1.48179
0.76738	-1.53872
0.76739	-1.59477
0.7674	-1.64987
0.76741	-1.70395
0.76742	-1.75694
0.76743	-1.80878
0.76744	-1.8594
0.76745	-1.90873
0.76746	-1.95671
0.76747	-2.00328
0.76748	-2.04838
0.76749	-2.09196
0.7675	-2.13394
0.76751	-2.17429
0.76752	-2.21295
0.76753	-2.24986
0.76754	-2.28499
0.76755	-2.31828
0.76756	-2.34969
0.76757	-2.37919
0.76758	-2.40673
0.76759	-2.43227
0.7676	-2.4558
0.76761	-2.47727
0.76762	-2.49666
0.76763	-2.51394
0.76764	-2.5291
0.76765	-2.54211
0.76766	-2.55296
0.76767	-2.56164
0.76768	-2.56813
0.76769	-2.57244
0.7677	-2.57454
0.76771	-2.57446
0.76772	-2.57218
0.76773	-2.56771
0.76774	-2.56107
0.76775	-2.55225
0.76776	-2.54128
0.76777	-2.52817
0.76778	-2.51295
0.76779	-2.49562
0.7678	-2.47623
0.76781	-2.45479
0.76782	-2.43133
0.76783	-2.4059
0.76784	-2.37852
0.76785	-2.34923
0.76786	-2.31808
0.76787	-2.2851
0.76788	-2.25034
0.76789	-2.21385
0.7679	-2.17568
0.76791	-2.13587
0.76792	-2.09448
0.76793	-2.05157
0.76794	-2.00719
0.76795	-1.9614
0.76796	-1.91426
0.76797	-1.86583
0.76798	-1.81617
0.76799	-1.76534
0.768	-1.71342
0.76801	-1.66046
0.76802	-1.60653
0.76803	-1.55171
0.76804	-1.49604
0.76805	-1.43962
0.76806	-1.3825
0.76807	-1.32475
0.76808	-1.26644
0.76809	-1.20765
0.7681	-1.14843
0.76811	-1.08887
0.76812	-1.02903
0.76813	-0.968973
0.76814	-0.908776
0.76815	-0.848503
0.76816	-0.788222
0.76817	-0.728001
0.76818	-0.667903
0.76819	-0.607994
0.7682	-0.548338
0.76821	-0.488998
0.76822	-0.430034
0.76823	-0.371507
0.76824	-0.313476
0.76825	-0.255998
0.76826	-0.199129
0.76827	-0.142923
0.76828	-0.0874324
0.76829	-0.0327081
0.7683	0.0212009
0.76831	0.0742477
0.76832	0.126387
0.76833	0.177576
0.76834	0.227773
0.76835	0.276939
0.76836	0.325038
0.76837	0.372035
0.76838	0.417897
0.76839	0.462595
0.7684	0.5061
0.76841	0.548387
0.76842	0.589432
0.76843	0.629215
0.76844	0.667718
0.76845	0.704924
0.76846	0.740819
0.76847	0.775393
0.76848	0.808636
0.76849	0.840542
0.7685	0.871107
0.76851	0.90033
0.76852	0.92821
0.76853	0.954752
0.76854	0.979961
0.76855	1.00384
0.76856	1.02641
0.76857	1.04768
0.76858	1.06765
0.76859	1.08636
0.7686	1.10381
0.76861	1.12003
0.76862	1.13504
0.76863	1.14887
0.76864	1.16154
0.76865	1.17308
0.76866	1.18353
0.76867	1.19291
0.76868	1.20127
0.76869	1.20863
0.7687	1.21504
0.76871	1.22053
0.76872	1.22514
0.76873	1.22892
0.76874	1.23191
0.76875	1.23415
0.76876	1.2357
0.76877	1.23659
0.76878	1.23688
0.76879	1.2366
0.7688	1.23583
0.76881	1.23459
0.76882	1.23295
0.76883	1.23096
0.76884	1.22866
0.76885	1.22611
0.76886	1.22336
0.76887	1.22047
0.76888	1.21749
0.76889	1.21446
0.7689	1.21145
0.76891	1.2085
0.76892	1.20568
0.76893	1.20302
0.76894	1.20058
0.76895	1.19841
0.76896	1.19656
0.76897	1.19509
0.76898	1.19403
0.76899	1.19344
0.769	1.19337
0.76901	1.19385
0.76902	1.19493
0.76903	1.19666
0.76904	1.19908
0.76905	1.20223
0.76906	1.20614
0.76907	1.21086
0.76908	1.21641
0.76909	1.22284
0.7691	1.23017
0.76911	1.23843
0.76912	1.24765
0.76913	1.25787
0.76914	1.26909
0.76915	1.28135
0.76916	1.29466
0.76917	1.30905
0.76918	1.32452
0.76919	1.34108
0.7692	1.35876
0.76921	1.37755
0.76922	1.39747
0.76923	1.41852
0.76924	1.44069
0.76925	1.46399
0.76926	1.48841
0.76927	1.51395
0.76928	1.54059
0.76929	1.56833
0.7693	1.59715
0.76931	1.62703
0.76932	1.65796
0.76933	1.68992
0.76934	1.72287
0.76935	1.7568
0.76936	1.79168
0.76937	1.82747
0.76938	1.86414
0.76939	1.90166
0.7694	1.93999
0.76941	1.97908
0.76942	2.01891
0.76943	2.05941
0.76944	2.10056
0.76945	2.14229
0.76946	2.18456
0.76947	2.22732
0.76948	2.27051
0.76949	2.31409
0.7695	2.35799
0.76951	2.40215
0.76952	2.44653
0.76953	2.49105
0.76954	2.53565
0.76955	2.58028
0.76956	2.62487
0.76957	2.66936
0.76958	2.71367
0.76959	2.75776
0.7696	2.80154
0.76961	2.84496
0.76962	2.88795
0.76963	2.93043
0.76964	2.97236
0.76965	3.01365
0.76966	3.05424
0.76967	3.09407
0.76968	3.13307
0.76969	3.17118
0.7697	3.20833
0.76971	3.24445
0.76972	3.2795
0.76973	3.3134
0.76974	3.3461
0.76975	3.37754
0.76976	3.40765
0.76977	3.4364
0.76978	3.46371
0.76979	3.48954
0.7698	3.51384
0.76981	3.53656
0.76982	3.55765
0.76983	3.57707
0.76984	3.59478
0.76985	3.61074
0.76986	3.6249
0.76987	3.63725
0.76988	3.64774
0.76989	3.65634
0.7699	3.66303
0.76991	3.66778
0.76992	3.67057
0.76993	3.67139
0.76994	3.67021
0.76995	3.66703
0.76996	3.66184
0.76997	3.65462
0.76998	3.64538
0.76999	3.63412
0.77	3.62083
0.77001	3.60553
0.77002	3.58821
0.77003	3.5689
0.77004	3.54761
0.77005	3.52435
0.77006	3.49915
0.77007	3.47203
0.77008	3.44301
0.77009	3.41213
0.7701	3.37941
0.77011	3.3449
0.77012	3.30862
0.77013	3.27063
0.77014	3.23095
0.77015	3.18965
0.77016	3.14676
0.77017	3.10233
0.77018	3.05642
0.77019	3.00908
0.7702	2.96037
0.77021	2.91034
0.77022	2.85905
0.77023	2.80658
0.77024	2.75297
0.77025	2.6983
0.77026	2.64262
0.77027	2.58602
0.77028	2.52855
0.77029	2.47028
0.7703	2.41129
0.77031	2.35164
0.77032	2.29141
0.77033	2.23067
0.77034	2.16949
0.77035	2.10794
0.77036	2.04609
0.77037	1.98402
0.77038	1.9218
0.77039	1.8595
0.7704	1.79718
0.77041	1.73493
0.77042	1.67281
0.77043	1.61088
0.77044	1.54922
0.77045	1.48789
0.77046	1.42695
0.77047	1.36648
0.77048	1.30653
0.77049	1.24716
0.7705	1.18844
0.77051	1.13041
0.77052	1.07313
0.77053	1.01667
0.77054	0.961056
0.77055	0.906354
0.77056	0.852605
0.77057	0.799853
0.77058	0.748142
0.77059	0.697509
0.7706	0.647993
0.77061	0.599628
0.77062	0.552446
0.77063	0.506476
0.77064	0.461745
0.77065	0.418277
0.77066	0.376093
0.77067	0.335212
0.77068	0.295651
0.77069	0.257422
0.7707	0.220536
0.77071	0.185002
0.77072	0.150824
0.77073	0.118005
0.77074	0.0865463
0.77075	0.0564446
0.77076	0.0276954
0.77077	0.000291314
0.77078	-0.0257773
0.77079	-0.0505223
0.7708	-0.0739581
0.77081	-0.0961011
0.77082	-0.11697
0.77083	-0.136585
0.77084	-0.154968
0.77085	-0.172145
0.77086	-0.188141
0.77087	-0.202985
